ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: woostify_product_video_metabox,Handle,Images,Attribute 1 value(s),Attribute 2 value(s),Attribute 3 value(s),Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 1 visible,Attribute 2 visible,Attribute 3 visible,Attribute 1 global,Attribute 2 global,Attribute 3 global,Download 1 name,Download 1 URL,Attribute 1 name,Attribute 2 name,Attribute 3 name
200619,variation,0200619-White-Side Table-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,399,,,,,,0100210-P,,,,,,1,,vida-rectangle-coffee-table-set-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_1faf93f0-e70f-4b54-adde-14ae1780ea7d.jpg?v=1676766511,White,Side Table,,,,,,,,,,,,,Color,Style,
200620,variation,0200620-Black-Coffee Table-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,599,,,,,,0100210-P,,,,,,1,,vida-rectangle-coffee-table-set-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_0442a35d-c613-4b98-8464-4e2f2183d426.jpg?v=1676766513,Black,Coffee Table,,,,,,,,,,,,,Color,Style,
200621,variation,0200621-Black-TV Stand-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100210-P,,,,,,1,,vida-rectangle-coffee-table-set-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_376a199a-0d19-4459-ba50-8bb5fdf674bd.jpg?v=1676766515,Black,TV Stand,,,,,,,,,,,,,Color,Style,
200622,variation,0200622-Black-Side Table-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,399,,,,,,0100210-P,,,,,,1,,vida-rectangle-coffee-table-set-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_46ce1683-8609-41ef-91fb-6221a8e7e49d.jpg?v=1676766517,Black,Side Table,,,,,,,,,,,,,Color,Style,
200623,variation,0200623-Tv Stand-none-none,,,,,,,,,taxable,,,14,5,,,0,1,1,1,,,,739,,,,,,0100211-P,,,,,,1,,mfland-coffee-table-set-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_5aceb3be-2fa4-4ab9-a8b3-1f068db6347a.jpg?v=1676766509,Tv Stand,,,,,,,,,,,,,,Style,,
200624,variation,0200624-Sideboard-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,689,,,,,,0100211-P,,,,,,1,,mfland-coffee-table-set-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_3_131cbf2d-c33d-42e6-ae32-ba20e9870b56.jpg?v=1676766511,Sideboard,,,,,,,,,,,,,,Style,,
200625,variation,0200625-Sideboard (2 glass doors)-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,659,,,,,,0100211-P,,,,,,1,,mfland-coffee-table-set-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_5b87702a-23ae-4820-accf-27e4880f4768.jpg?v=1676766513,Sideboard (2 glass doors),,,,,,,,,,,,,,Style,,
200626,variation,0200626-Grey Top-70+90cm-Yes,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_5_8c918b3d-3bea-4e33-b835-505ad494cfd1.jpg?v=1676766509,Grey Top,70+90cm,Yes,,,,,,,,,,,,Combination,Size,With TV Stand
200627,variation,0200627-Grey Top-80+90cm-No,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,629,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_68e293e7-a565-4c01-ba21-c072b6f3b629.jpg?v=1676766512,Grey Top,80+90cm,No,,,,,,,,,,,,Combination,Size,With TV Stand
200628,variation,0200628-Grey Top-80+90cm-Yes,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1329,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_c4e7c17f-e70f-4135-aed1-169b35b60ff1.jpg?v=1676766514,Grey Top,80+90cm,Yes,,,,,,,,,,,,Combination,Size,With TV Stand
200629,variation,0200629-White Top-70+90cm-No,,,,,,,,,taxable,,,13,5,,,0,1,1,1,,,,599,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_d435c43d-52a9-4018-aa1d-f3beb1a484d5.jpg?v=1676766516,White Top,70+90cm,No,,,,,,,,,,,,Combination,Size,With TV Stand
200630,variation,0200630-White Top-70+90cm-Yes,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_8b44af66-0f76-43fa-a322-8febd8265768.jpg?v=1676766518,White Top,70+90cm,Yes,,,,,,,,,,,,Combination,Size,With TV Stand
200631,variation,0200631-White Top-80+90cm-No,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,629,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_697a8039-5cea-4f79-a3e5-f6bf0b885b8a.jpg?v=1676766520,White Top,80+90cm,No,,,,,,,,,,,,Combination,Size,With TV Stand
200632,variation,0200632-White Top-80+90cm-Yes,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1329,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,,White Top,80+90cm,Yes,,,,,,,,,,,,Combination,Size,With TV Stand
200633,variation,0200633-Black Top-70+90cm-No,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,599,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,,Black Top,70+90cm,No,,,,,,,,,,,,Combination,Size,With TV Stand
200634,variation,0200634-Black Top-70+90cm-Yes,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,,Black Top,70+90cm,Yes,,,,,,,,,,,,Combination,Size,With TV Stand
200635,variation,0200635-Black Top-80+90cm-No,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,629,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,,Black Top,80+90cm,No,,,,,,,,,,,,Combination,Size,With TV Stand
200636,variation,0200636-Black Top-80+90cm-Yes,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1329,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,,Black Top,80+90cm,Yes,,,,,,,,,,,,Combination,Size,With TV Stand
200637,variation,0200637-Black Top + White Top-70+90cm-No,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,599,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,,Black Top + White Top,70+90cm,No,,,,,,,,,,,,Combination,Size,With TV Stand
200638,variation,0200638-Black Top + White Top-70+90cm-Yes,,,,,,,,,taxable,,,150,5,,,0,1,1,1,,,,1299,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,,Black Top + White Top,70+90cm,Yes,,,,,,,,,,,,Combination,Size,With TV Stand
200639,variation,0200639-Black Top + White Top-80+90cm-No,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,629,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,,Black Top + White Top,80+90cm,No,,,,,,,,,,,,Combination,Size,With TV Stand
200640,variation,0200640-Black Top + White Top-80+90cm-Yes,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1329,,,,,,0100212-P,,,,,,1,,oval-round-nesting-coffee-table-with-tv-stand-gold-leg,,Black Top + White Top,80+90cm,Yes,,,,,,,,,,,,Combination,Size,With TV Stand
200641,variation,0200641-Grey-Yes-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100213-P,,,,,,1,,chi-morden-round-nesting-coffee-table-with-tv-stand-black-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_7c80afc1-c581-476e-aaf1-774423f90b83.jpg?v=1676766476,Grey,Yes,,,,,,,,,,,,,Color,With TV Stand,
200642,variation,0200642-White-No-none,,,,,,,,,taxable,,,150,5,,,0,1,1,1,,,,659,,,,,,0100213-P,,,,,,1,,chi-morden-round-nesting-coffee-table-with-tv-stand-black-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_e24162c4-063c-4805-a4dc-87e106e70ac1.jpg?v=1676766478,White,No,,,,,,,,,,,,,Color,With TV Stand,
200643,variation,0200643-White-Yes-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100213-P,,,,,,1,,chi-morden-round-nesting-coffee-table-with-tv-stand-black-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_9fe462c0-2067-41da-873c-053525345e7e.jpg?v=1676766481,White,Yes,,,,,,,,,,,,,Color,With TV Stand,
200644,variation,0200644-Black-No-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,659,,,,,,0100213-P,,,,,,1,,chi-morden-round-nesting-coffee-table-with-tv-stand-black-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_09bd3a55-8f8c-42d8-b4b2-10c91d0c552c.jpg?v=1676766483,Black,No,,,,,,,,,,,,,Color,With TV Stand,
200645,variation,0200645-Black-Yes-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100213-P,,,,,,1,,chi-morden-round-nesting-coffee-table-with-tv-stand-black-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_c956176f-7c92-44dd-a0f3-bd9c10b75382.jpg?v=1676766485,Black,Yes,,,,,,,,,,,,,Color,With TV Stand,
200646,variation,0200646-Black + White-No-none,,,,,,,,,taxable,,,215,5,,,0,1,1,1,,,,659,,,,,,0100213-P,,,,,,1,,chi-morden-round-nesting-coffee-table-with-tv-stand-black-leg,,Black + White,No,,,,,,,,,,,,,Color,With TV Stand,
200647,variation,0200647-Black + White-Yes-none,,,,,,,,,taxable,,,150,5,,,0,1,1,1,,,,1299,,,,,,0100213-P,,,,,,1,,chi-morden-round-nesting-coffee-table-with-tv-stand-black-leg,,Black + White,Yes,,,,,,,,,,,,,Color,With TV Stand,
200648,variation,0200648-White-none-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,23,,,,,,0100214-P,,,,,,1,,placemats4free,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/02_2db2a9b0-d18d-49d1-ba07-5fcc98fa6c49.jpg?v=1676766476,White,,,,,,,,,,,,,,Color,,
200649,variation,0200649-Black-none-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,23,,,,,,0100214-P,,,,,,1,,placemats4free,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/09_1fd14c3d-ca52-4038-aa84-6dafcd6dffc0.jpg?v=1676766479,Black,,,,,,,,,,,,,,Color,,
200650,variation,0200650-Beige-none-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,23,,,,,,0100214-P,,,,,,1,,placemats4free,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/19_683bff3d-ee2c-46a5-8195-a7a3c0adf092.jpg?v=1676766482,Beige,,,,,,,,,,,,,,Color,,
200651,variation,0200651-18cm-White*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,23,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/02_31a734ba-9f84-4e7e-ae8c-5431e6b2a1a5.jpg?v=1676766477,18cm,White*4,,,,,,,,,,,,,Size,Color,
200652,variation,0200652-18cm-Beige*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,23,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/08_cbf9616e-1b58-4ee2-a636-b82c0eeb6e53.jpg?v=1676766479,18cm,Beige*4,,,,,,,,,,,,,Size,Color,
200653,variation,0200653-18cm-Black*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,23,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/19_752de454-26aa-483d-a72b-ebccc1e68599.jpg?v=1676766482,18cm,Black*4,,,,,,,,,,,,,Size,Color,
200654,variation,0200654-18cm-Green*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,23,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/01_0902c177-dd5d-420b-b557-ddf0e72c0a1b.jpg?v=1676766484,18cm,Green*4,,,,,,,,,,,,,Size,Color,
200655,variation,0200655-18cm-Blue*1ï¼ŒWhite*1ï¼ŒBeige*1ï¼ŒBlack*1-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,23,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/04_6c065be5-7a20-434f-9631-f5458ddba5b7.jpg?v=1676766487,18cm,Blue*1ï¼ŒWhite*1ï¼ŒBeige*1ï¼ŒBlack*1,,,,,,,,,,,,,Size,Color,
200656,variation,0200656-30cm-Blue*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,39,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/05_fee6bd5a-8f87-4692-94b7-85d151bd7100.jpg?v=1676766489,30cm,Blue*4,,,,,,,,,,,,,Size,Color,
200657,variation,0200657-30cm-White*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,39,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2022-07-2118.41.27.png?v=1676766492,30cm,White*4,,,,,,,,,,,,,Size,Color,
200658,variation,0200658-30cm-Beige*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,39,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/SKU-04-_18cm_4.jpg?v=1676766494,30cm,Beige*4,,,,,,,,,,,,,Size,Color,
200659,variation,0200659-30cm-Black*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,39,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/SKU-05-_18cm_4.jpg?v=1676766497,30cm,Black*4,,,,,,,,,,,,,Size,Color,
200660,variation,0200660-30cm-Green*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,39,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/SKU-06-_18cm_4.jpg?v=1676766499,30cm,Green*4,,,,,,,,,,,,,Size,Color,
200661,variation,0200661-30cm-Blue*1ï¼ŒWhite*1ï¼ŒBeige*1ï¼ŒBlack*1-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,39,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/SKU-10-_4_4_24cm4.jpg?v=1676766501,30cm,Blue*1ï¼ŒWhite*1ï¼ŒBeige*1ï¼ŒBlack*1,,,,,,,,,,,,,Size,Color,
200662,variation,0200662-36cm-Blue*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,45,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/SKU-45.jpg?v=1676766504,36cm,Blue*4,,,,,,,,,,,,,Size,Color,
200663,variation,0200663-36cm-White*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,45,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,,36cm,White*4,,,,,,,,,,,,,Size,Color,
200664,variation,0200664-36cm-Beige*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,45,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,,36cm,Beige*4,,,,,,,,,,,,,Size,Color,
200665,variation,0200665-36cm-Black*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,45,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,,36cm,Black*4,,,,,,,,,,,,,Size,Color,
200666,variation,0200666-36cm-Green*4-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,45,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,,36cm,Green*4,,,,,,,,,,,,,Size,Color,
200667,variation,0200667-36cm-Blue*1ï¼ŒWhite*1ï¼ŒBeige*1ï¼ŒBlack*1-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,45,,,,,,0100215-P,,,,,,1,,round-braided-woven-place-mats-set-of-4-pieces,,36cm,Blue*1ï¼ŒWhite*1ï¼ŒBeige*1ï¼ŒBlack*1,,,,,,,,,,,,,Size,Color,
200668,variation,0200668-Green-Two Seater - 150cm + 75cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_ac98e92d-4971-4b21-ba2a-d248e5d6600b.jpg?v=1676766477,Green,Two Seater - 150cm + 75cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200669,variation,0200669-Green-Two Seater - 150cm + 75cm-With Ottoman,,,,,,,,,taxable,,,14,5,,,0,1,1,1,,,,1698,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_1ad35578-4769-476b-997f-5e4abcd43b67.jpg?v=1676766479,Green,Two Seater - 150cm + 75cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200670,variation,0200670-Green-Two Seater - 170cm + 85cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1499,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Green,Two Seater - 170cm + 85cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200671,variation,0200671-Green-Two Seater - 170cm + 85cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1898,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Green,Two Seater - 170cm + 85cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200672,variation,0200672-Green-Two Seater - 190cm + 95cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1699,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Green,Two Seater - 190cm + 95cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200673,variation,0200673-Green-Two Seater - 190cm + 95cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,2098,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Green,Two Seater - 190cm + 95cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200674,variation,0200674-White-Armchair-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,499,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,White,Armchair,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200675,variation,0200675-White-Two Seater - 150cm + 75cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,White,Two Seater - 150cm + 75cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200676,variation,0200676-White-Two Seater - 150cm + 75cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1698,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,White,Two Seater - 150cm + 75cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200677,variation,0200677-White-Two Seater - 170cm + 85cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1499,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,White,Two Seater - 170cm + 85cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200678,variation,0200678-White-Two Seater - 170cm + 85cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1898,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,White,Two Seater - 170cm + 85cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200679,variation,0200679-White-Two Seater - 190cm + 95cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1699,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,White,Two Seater - 190cm + 95cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200680,variation,0200680-White-Two Seater - 190cm + 95cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,2098,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,White,Two Seater - 190cm + 95cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200681,variation,0200681-Black-Armchair-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,499,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Black,Armchair,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200682,variation,0200682-Black-Two Seater - 150cm + 75cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Black,Two Seater - 150cm + 75cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200683,variation,0200683-Black-Two Seater - 150cm + 75cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1698,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Black,Two Seater - 150cm + 75cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200684,variation,0200684-Black-Two Seater - 170cm + 85cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1499,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Black,Two Seater - 170cm + 85cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200685,variation,0200685-Black-Two Seater - 170cm + 85cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1898,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Black,Two Seater - 170cm + 85cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200686,variation,0200686-Black-Two Seater - 190cm + 95cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1699,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Black,Two Seater - 190cm + 95cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200687,variation,0200687-Black-Two Seater - 190cm + 95cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,2098,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Black,Two Seater - 190cm + 95cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200688,variation,0200688-Other (Contact Us)-Armchair-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,499,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Other (Contact Us),Armchair,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200689,variation,0200689-Other (Contact Us)-Two Seater - 150cm + 75cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Other (Contact Us),Two Seater - 150cm + 75cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200690,variation,0200690-Other (Contact Us)-Two Seater - 150cm + 75cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1698,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Other (Contact Us),Two Seater - 150cm + 75cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200691,variation,0200691-Other (Contact Us)-Two Seater - 170cm + 85cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1499,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Other (Contact Us),Two Seater - 170cm + 85cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200692,variation,0200692-Other (Contact Us)-Two Seater - 170cm + 85cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1898,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Other (Contact Us),Two Seater - 170cm + 85cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200693,variation,0200693-Other (Contact Us)-Two Seater - 190cm + 95cm-No Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1699,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Other (Contact Us),Two Seater - 190cm + 95cm,No Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200694,variation,0200694-Other (Contact Us)-Two Seater - 190cm + 95cm-With Ottoman,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,2098,,,,,,0100216-P,,,,,,1,,cyril-l511-two-seater-sofa,,Other (Contact Us),Two Seater - 190cm + 95cm,With Ottoman,,,,,,,,,,,,Color,Size,With Ottoman
200695,variation,0200695-White+Grey-70cm+80cm-Yes,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100217-P,,,,,,1,,lvinta-grey-round-nesting-coffee-table-with-tv-stand-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_d1053299-fd0b-4a9d-b173-d877c870addf.jpg?v=1676766477,White+Grey,70cm+80cm,Yes,,,,,,,,,,,,Coffee Table,Size,With TV Stand
